track_id,track_name,artist,artist_id,album,album_id,album_releasedate,track_popularity,duration,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,artist_popularity,playlist_id,playlist_name,playlist_owner,playlist_owner_id,duration_min,translated_key,year_released
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,246dkjvS1zLTtiykXe5h60,beerbongs & bentleys,6trNtQUgC8cgbWcqoMYkOR,4/27/2018,83,218146,0.585,0.52,5,-6.136,0,0.0713,0.124,7.75E-05,0.131,0.129,159.798,dfw rap | melodic rap | pop | rap,87,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.64,Fm,2018
2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Young And Beautiful,1D92WOHWUI2AGQCCdplcXL,1/1/2013,86,236053,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69E-05,0.11,0.151,113.986,art pop | pop,87,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.93,Bm,2013
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,0zOcE3mg9nS6l3yxt1Y0bK,How To Save A Life,1IM3GwptCGYjRkzCBolyFK,9/13/2005,80,262533,0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.361,122.035,neo mellow | piano rock | pop | pop rock,67,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.38,A#,2005
1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,MEDUZA,0xRXCcSX89eobfrshSVdyu,Piece Of Your Heart,0cqRGWD3uc5Lggpducn5nD,2/1/2019,70,152913,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,edm | pop dance | pop house | uk dance,72,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,2.55,A#m,2019
7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",3SHx7bBQFI4J8QRr6D5cOK,6/10/2014,80,242983,0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,hip hop | pop rap | r&b | southern hip hop | trap | trap soul,83,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.05,C#m,2014
5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),G-Eazy,02kJSzxNuaWGqwubyUba0Z,The Beautiful & Damned,1VAc77UvK5wj8ZSWCo3V2b,12/15/2017,78,268866,0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,indie pop rap | oakland hip hop | pop rap | rap,75,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.48,D,2017
6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Halsey,26VFTg2z8YR0cCuwLzESi2,Manic,68enXe5XcJdciSDAZr0Alr,1/17/2020,81,201660,0.752,0.488,6,-7.05,1,0.0705,0.293,9.20E-06,0.0936,0.533,136.07,electropop | etherpop | indie poptimism | pop,77,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.36,F#,2020
3QwBODjSEzelZyVjxPOHdq,Otra vez (feat. J Balvin),Zion & Lennox,21451j1KhjAiaYKflxBjr1,Motivan2,22lEQJ7khtB2yvsq84FDQb,9/30/2016,74,209453,0.832,0.772,10,-5.429,1,0.1,0.0559,0.000486,0.44,0.704,96.016,reggaeton | urbano latino,72,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.49,A#,2016
1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,NOT ALL HEROES WEAR CAPES (Deluxe),3IO8IPjwXuzPJnoaqkwYrj,11/6/2018,81,203266,0.901,0.464,5,-9.789,0,0.0645,0.368,1.82E-05,0.238,0.638,109.004,rap,90,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.39,Fm,2018
2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),Gesaffelstein,3hteYQFiMFbJY7wS0xDymP,Hyperion,0JA38Ekhsv43y2lBj5GQkQ,3/8/2019,82,202093,0.658,0.671,2,-12.21,1,0.0364,0.0928,0.000919,0.115,0.165,100.967,dark clubbing,69,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.37,D,2019
7ueP5u2qkdZbIPN2YA6LR0,Sail,AWOLNATION,4njdEjTnLfcGImKZu1iSrz,Megalithic Symphony,1fag8cnc5p4Umu4tRMAsLv,3/15/2011,74,259093,0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051,la indie | modern alternative rock | modern rock | rock | stomp pop,58,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,4.32,C#,2011
5jE48hhRu8E6zBDPRSkEq7,All About That Bass,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,Title (Deluxe),5W98Ab4VvQEuFEE4TIe5fE,1/9/2015,74,187920,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87E-06,0.124,0.961,134.052,hip pop | pop,74,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.13,A,2015
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,6DIS6PRrLS3wbnZsf7vYic,TALKING IS HARD,3mNoFlD1wsoXfkljfFzExT,12/2/2014,86,199080,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,dance rock | modern alternative rock | modern rock | neo mellow | pop rock,66,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.32,C#,2014
3goSVuTt3fDYDP6kRnFwuL,Take A Bow,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Good Girl Gone Bad: Reloaded,3JSWZWeTHF4HDGt5Eozdy7,6/2/2008,75,229413,0.518,0.467,9,-7.536,1,0.162,0.248,0,0.0941,0.559,79.965,barbadian pop | pop | urban contemporary,87,3C4yEvDoFzREoCfWUoZCnO,Test Playlist 2,Quoc-Anh Duong,1214868237,3.82,A,2008
